"","Age_DPF","Metric","model","ShapiroWilk","ResidNorm","Variance","HomogVar","DF.num","DF.denom","Tstat","P_val","SigDif","NA"
"34",219,"FR","Welchs T test, equal variance","0.198251669875087; 0.213845897028437","YES",0.219629612990817,"YES","14","NA",-0.428938794951935,0.662752656476658,"NO",NA
"35",424,"FR","Welchs T test, equal variance","0.824123375536943; 0.239425177411295","YES",0.136483950613319,"YES","12","NA",0.321020018905949,0.376858596041045,"NO",NA
"36",261,"FR","Welchs T test, equal variance","0.183644825594673; 0.713945067652321","YES",0.560799914871674,"YES","11","NA",-0.0678691046999596,0.526446108133543,"NO",NA
"37",219,"RR_correct","Welchs T test, equal variance","0.138575041976267; 0.33139847570663","YES",0.177532139043452,"YES","14","NA",-1.8016128599617,0.95341232170907,"NO",NA
"38",424,"RR_correct","Welchs T test, equal variance","0.449387568908801; 0.437805351618883","YES",0.447906113867459,"YES","12","NA",1.3156692551444,0.106433625528564,"NO",NA
"39",261,"RR_correct","Welchs T test, equal variance","0.425745308051153; 0.519805456199235","YES",0.984269926110448,"YES","11","NA",-0.539598784104173,0.699886954131206,"NO",NA
"40",219,"SE","Wilcoxon rank sum exact test","0.039614862757827; 0.739820273609961","NO",0.705705330144194,"YES","NA","NA",16,0.104895104895105,"NO",NA
"41",424,"SE","Welchs T test, equal variance","0.146872961389738; 0.132847598442868","YES",0.478211438947166,"YES","12","NA",-2.23615706143603,0.977445935171674,"NO",NA
"42",261,"SE","Wilcoxon rank sum exact test","0.000286254261738776; 0.00524838738029162","NO",0.455989761787505,"YES","NA","NA",14,0.365967365967366,"NO",NA
"43",219,"IFR","Welchs T test, equal variance","0.356632451550624; 0.66035548097432","YES",0.574954660423207,"YES","14","NA",-2.66076474125828,0.990683397785082,"NO",NA
"44",424,"IFR","Welchs T test, equal variance","0.623437965560534; 0.533939312887101","YES",0.368574087818003,"YES","12","NA",0.658096005880261,0.26145074702974,"NO",NA
"45",261,"IFR","Welchs T test, equal variance","0.491497955177242; 0.502619252741427","YES",0.711135108012987,"YES","11","NA",-0.399001607716235,0.651235588800529,"NO",NA
"46",219,"CR_correct","Welchs T test, equal variance","0.356632451550637; 0.660355480974329","YES",0.996528214125133,"YES","14","NA",-1.54701449682328,0.927918970860247,"NO",NA
"47",424,"CR_correct","Welchs T test, equal variance","0.62343796556054; 0.533939312887103","YES",0.542264585744543,"YES","12","NA",0.0378242188032621,0.485224899341466,"NO",NA
"48",261,"CR_correct","Welchs T test, equal variance","0.49149795517724; 0.502619252741426","YES",0.64481398689214,"YES","11","NA",-0.293535138511567,0.612711389152231,"NO",NA
"49",219,"FR_correct","Welchs T test, equal variance","0.356632451550629; 0.660355480974316","YES",0.708821654953244,"YES","14","NA",-2.29208999514382,0.981042777310245,"NO",NA
"50",424,"FR_correct","Welchs T test, equal variance","0.623437965560536; 0.533939312887098","YES",0.385981821895124,"YES","12","NA",0.588264285033563,0.283630980118714,"NO",NA
"51",261,"FR_correct","Welchs T test, equal variance","0.491497955177237; 0.502619252741422","YES",0.722868782817885,"YES","11","NA",-0.41731665056247,0.657762200306834,"NO",NA
"52",219,"RR_Percent","Welchs T test, equal variance","0.658967903033609; 0.450735434785018","YES",0.412523847035771,"YES","14","NA",-0.402482217840523,0.653296302510792,"NO",NA
"53",424,"RR_Percent","Welchs T test, equal variance","0.490543138899092; 0.877020893116513","YES",0.640356518205266,"YES","12","NA",2.14917433542876,0.0263604637532519,"YES",NA
"54",261,"RR_Percent","Welchs T test, equal variance","0.41312187781283; 0.832655404989172","YES",0.897293530564888,"YES","11","NA",-0.648302473863937,0.734955130023601,"NO",NA
"55",219,"TIR","Welchs T test, equal variance","0.187181026797006; 0.77781275930049","YES",0.677660185921692,"YES","14","NA",-1.15679754756743,0.8666435378149,"NO",NA
"56",424,"TIR","Welchs T test, equal variance","0.823114219493447; 0.248527896005414","YES",0.484521427327138,"YES","12","NA",-0.216207473078044,0.58377113761938,"NO",NA
"57",261,"TIR","Welchs T test, equal variance","0.138991315781248; 0.243695905481437","YES",0.638350881628339,"YES","11","NA",-0.155103989813429,0.560225595952219,"NO",NA
"58",219,"OFR","Welchs T test, equal variance","0.356632451550625; 0.660355480974323","YES",0.925009533815005,"YES","14","NA",-1.73097109466285,0.947287247329871,"NO",NA
"59",424,"OFR","Welchs T test, equal variance","0.623437965560529; 0.533939312887101","YES",0.410191517660368,"YES","12","NA",0.494641491387424,0.314892426554732,"NO",NA
"60",261,"OFR","Welchs T test, equal variance","0.49149795517724; 0.502619252741426","YES",0.745433299575714,"YES","11","NA",-0.452296696200451,0.670077661305418,"NO",NA
"61",219,"OIR","Welchs T test, equal variance","0.144721243464068; 0.654288705213891","YES",0.528829125658375,"YES","14","NA",-1.10117585991779,0.855303549461843,"NO",NA
"62",424,"OIR","Welchs T test, equal variance","0.591209916910569; 0.306571352084638","YES",0.47674662333071,"YES","12","NA",0.111735344907995,0.45644024525402,"NO",NA
"63",261,"OIR","Welchs T test, equal variance","0.367046436732643; 0.404123445853722","YES",0.794251243466783,"YES","11","NA",-0.436835951542322,0.664659182166291,"NO",NA
"64",219,"i","Wilcoxon rank sum exact test","0.916843915778152; 0.0439615737878419","NO",0.152949265655422,"YES","NA","NA",36,0.720901320901321,"NO",NA
"65",424,"i","Wilcoxon rank sum exact test","0.0444190507724308; 0.70262196237209","NO",0.750047030005292,"YES","NA","NA",37,0.128205128205128,"NO",NA
"66",261,"i","Welchs T test, equal variance","0.99549578296132; 0.771566449188778","YES",0.425952186780385,"YES","11","NA",-0.961373255202089,0.82148933868472,"NO",NA
"67",219,"AR","Welchs T test, equal variance","0.621528422203727; 0.971045801217107","YES",0.423399734493402,"YES","14","NA",-0.556996907666878,0.706837761014663,"NO",NA
"68",424,"AR","Welchs T test, equal variance","0.685933321687815; 0.322181771125815","YES",0.700864717384126,"YES","12","NA",-0.275717366002206,0.606272151756182,"NO",NA
"69",261,"AR","Welchs T test, equal variance","0.591093442360005; 0.588358919351814","YES",0.932423494301818,"YES","11","NA",-0.62459436492553,0.727512714853077,"NO",NA
"70",219,"AE","Welchs T test, equal variance","0.121301019849513; 0.555220031558916","YES",0.652668727564554,"YES","14","NA",-0.405791782661323,0.654485222973184,"NO",NA
"71",424,"AE","Welchs T test, equal variance","0.707888388446043; 0.433416258921703","YES",0.772322550192859,"YES","12","NA",-2.88604860792705,0.993161940577166,"NO",NA
"72",261,"AE","Welchs T test, equal variance","0.112612164091886; 0.210560246280588","YES",0.889422744451305,"YES","11","NA",-1.1643812992068,0.865549198021929,"NO",NA
