Date_sampled,pH,Tank_Replicate,pH_Replicate,Shell_length_mm,New_tin_ID,Shell_Tin_ID,Shell_Tin_Weight_g,Dry_Shell_Tin_Weight_g,Dry_Shell_weight_g,Somatic_Tissue_Tin_Weight_g,Tin_Dry_Somatic_Tissue_g,Dry_Somatic_Tissue_g,Ash_Tin_Somatic_Dry_Weight_g,Ash_Inorganic_ Somatic_Weight_g,Adductor_Tin_Weight_g,Tin_Dry_Adductor_Tissue_g,Dry_Adductor_Tissue_g,Ash_Tin_Aductor_Dry_Weight_g,Ash_Inorganic_ Adductor_Weight_g,Tissue_Tin_ID,Tissue_Tin_Weight_g,Dry_Tissue_Tin_Weight_g,Dry_Tissue_weight_g,Gonad_Tin_ID,Gonad_stage,Gonad_Tin_Weight_g,Dry_Gonad_Tin_Weight_g,Dry_Gonad_weight_g,Gonad_Index_Gonad:Soma,Whole_animal_dry_weight_g,Shell_ash_weight_g_with_tin,Tissue_ash_weight_with_g_tin,Gonad_ash_weight_g_with_tin,Total_ash_weight_g_with_tin,Total_ash_weight_g,TotalAFDW_g,notes
3/16/2022,8,A,8_A,22.575,465,465,1.1096,2.0915,0.9819,0.3936,0.473,0.0794,0.4084,0.0148,0.4133,0.4707,0.0574,0.4207,0.0074,NA,NA,NA,0.1368,NA,NA,0.3962,0.4107,0.0145,0.105994152,1.1332,2.0728,NA,0.3983,NA,0.9875,0.1457,
3/16/2022,8,A,8_A,21.175,466,466,1.1008,1.872,0.7712,0.3931,0.4513,0.0582,0.4032,0.0101,0.4127,0.4637,0.051,0.4192,0.0065,NA,NA,NA,0.1092,NA,NA,0.3932,0.4211,0.0279,0.255494505,0.9083,1.857,NA,0.3969,NA,0.7765,0.1318,
3/16/2022,8,B,8_B,27.8,227,227,1.1704,2.4121,1.2417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,0.4107,0.5924,0.1817,227,3,0.4156,0.5086,0.093,0.511832691,1.5164,2.3881,0.4548,0.4362,NA,1.2824,0.234,used for dry weights and condition only
3/16/2022,8,B,8_B,29.7,228,228,1.1736,3.0669,1.8933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0.4078,0.6546,0.2468,228,3,0.4166,0.5614,0.1448,0.586709887,2.2849,3.0366,0.4647,0.4459,NA,1.9492,0.3357,used for dry weights and condition only
3/16/2022,8,B,8_B,28.4,229,229,1.1909,2.6362,1.4453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,0.4127,0.5793,0.1666,229,1,0.4192,0.519,0.0998,0.599039616,1.7117,2.6143,0.4515,0.4405,NA,1.4835,0.2282,used for dry weights and condition only
3/16/2022,8,B,8_B,27.4,231,231,1.1651,2.6722,1.5071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231,0.4103,0.6185,0.2082,231,3,0.4147,0.4997,0.085,0.408261287,1.8003,2.6479,0.4583,0.4329,NA,1.549,0.2513,used for dry weights and condition only
3/16/2022,8,B,8_B,22.525,467,467,1.1091,1.9097,0.8006,0.3942,0.445,0.0508,0.4021,0.0079,0.4138,0.4626,0.0488,0.4202,0.0064,NA,NA,NA,0.0996,NA,NA,0.3996,0.4358,0.0362,0.363453815,0.9364,1.8944,NA,0.4048,NA,0.8048,0.1316,
3/16/2022,8,B,8_B,17.6,468,468,1.0953,1.503,0.4077,0.3971,0.426,0.0289,0.4024,0.0053,0.419,0.4341,0.0151,0.421,0.002,NA,NA,NA,0.044,NA,NA,0.407,0.4098,0.0028,0.063636364,0.4545,1.4953,NA,0.4071,NA,0.4074,0.0471,
3/16/2022,8,B,8_B,23.65,469,469,1.0976,2.0918,0.9942,0.4007,0.4706,0.0699,0.4097,0.009,0.415,0.47,0.055,0.4228,0.0078,NA,NA,NA,0.1249,NA,NA,0.3916,0.4173,0.0257,0.205764612,1.1448,2.0721,NA,0.3954,NA,0.9951,0.1497,
3/16/2022,8,B,8_B,27.175,470,470,1.114,2.4701,1.3561,0.3925,0.4974,0.1049,0.4112,0.0187,0.414,0.4855,0.0715,0.4243,0.0103,NA,NA,NA,0.1764,NA,NA,0.3961,0.4465,0.0504,0.285714286,1.5829,2.4426,NA,0.4037,NA,1.3652,0.2177,
3/16/2022,8,B,8_B,16.625,471,471,1.1146,1.501,0.3864,0.3991,0.4233,0.0242,0.4035,0.0044,0.4218,0.4399,0.0181,0.4241,0.0023,NA,NA,NA,0.0423,NA,NA,0.3985,0.3995,0.001,0.023640662,0.4297,1.4926,NA,0.3983,NA,0.3845,0.0452,
3/16/2022,8,B,8_B,26,472,472,1.1029,2.4705,1.3676,0.3963,0.4999,0.1036,0.4145,0.0182,0.4132,0.4784,0.0652,0.4209,0.0077,NA,NA,NA,0.1688,NA,NA,0.4037,0.4373,0.0336,0.199052133,1.57,2.4445,NA,0.409,NA,1.3728,0.1972,
3/16/2022,8,C,8_C,26.3,230,230,1.1899,2.4954,1.3055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.4172,0.5721,0.1549,230,1,0.411,0.4153,0.0043,0.027759845,1.4647,2.4748,0.4553,0.4119,NA,1.3239,0.1408,used for dry weights and condition only
3/16/2022,8,C,8_C,26.6,232,232,1.1646,2.5626,1.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,0.4093,0.5731,0.1638,232,2,0.4119,0.5059,0.094,0.573870574,1.6558,2.54,0.4502,0.4317,NA,1.4361,0.2197,used for dry weights and condition only
3/16/2022,8,C,8_C,26.4,233,233,1.1947,2.6602,1.4655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,0.4143,0.5781,0.1638,233,2,0.4116,0.4418,0.0302,0.184371184,1.6595,2.6348,0.4499,0.4193,NA,1.4834,0.1761,used for dry weights and condition only
3/16/2022,8,C,8_C,25,234,234,1.198,2.5135,1.3155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,0.4179,0.5832,0.1653,234,2,0.4114,0.442,0.0306,0.185117967,1.5114,2.4915,0.4503,0.4176,NA,1.3321,0.1793,used for dry weights and condition only
3/16/2022,8,C,8_C,22.6,473,473,1.1135,1.9056,0.7921,0.3953,0.4515,0.0562,0.4036,0.0083,0.4148,0.4592,0.0444,0.4197,0.0049,NA,NA,NA,0.1006,NA,NA,0.3925,0.4066,0.0141,0.140159046,0.9068,1.889,NA,0.3941,NA,0.7903,0.1165,
3/16/2022,8,C,8_C,17.675,474,474,1.114,1.5055,0.3915,0.3955,0.4243,0.0288,0.4011,0.0056,0.4107,0.4204,0.0097,0.4126,0.0019,NA,NA,NA,0.0385,NA,NA,0.399,0.4015,0.0025,0.064935065,0.4325,1.4981,NA,0.3997,NA,0.3923,0.0402,
3/16/2022,8,C,8_C,18.8,475,475,1.1007,1.6106,0.5099,0.3915,0.4217,0.0302,0.3978,0.0063,0.4172,0.4412,0.024,0.4207,0.0035,NA,NA,NA,0.0542,NA,NA,0.395,0.3979,0.0029,0.053505535,0.567,1.5994,NA,0.3953,NA,0.5088,0.0582,
3/16/2022,8,C,8_C,23.8,476,476,1.1089,2.0527,0.9438,0.3996,0.4698,0.0702,0.4122,0.0126,0.4201,0.4655,0.0454,0.4257,0.0056,NA,NA,NA,0.1156,NA,NA,0.396,0.4182,0.0222,0.192041522,1.0816,2.0343,NA,0.3988,NA,0.9464,0.1352,
3/16/2022,8,C,8_C,23.075,477,477,1.1013,1.996,0.8947,0.395,0.4589,0.0639,0.4065,0.0115,0.4164,0.4606,0.0442,0.4217,0.0053,NA,NA,NA,0.1081,NA,NA,0.4017,0.4193,0.0176,0.162812211,1.0204,1.9782,NA,0.404,NA,0.896,0.1244,
3/16/2022,8,D,8_D,29.1,235,235,1.1612,2.8162,1.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,0.4159,0.6511,0.2352,235,.2/3,0.4103,0.534,0.1237,0.525935374,2.0139,2.7884,0.4648,0.4354,NA,1.7012,0.3127,used for dry weights and condition only
3/16/2022,8,D,8_D,26.1,236,236,1.1947,2.5025,1.3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,0.4098,0.5957,0.1859,236,2,0.4207,0.4581,0.0374,0.201183432,1.5311,2.4823,0.4532,0.4287,NA,1.339,0.1921,used for dry weights and condition only
3/16/2022,8,D,8_D,23,237,237,1.1697,2.1347,0.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,0.4118,0.5437,0.1319,237,1,0.4138,0.4201,0.0063,0.047763457,1.1032,2.1183,0.4403,0.4148,NA,0.9781,0.1251,used for dry weights and condition only
3/16/2022,8,D,8_D,28.95,238,238,1.2035,2.8397,1.6362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,0.4117,0.632,0.2203,238,2,0.4198,0.5034,0.0836,0.379482524,1.9401,2.8137,0.4621,0.4361,NA,1.6769,0.2632,used for dry weights and condition only
3/16/2022,8,D,8_D,22.75,478,478,1.1153,1.8621,0.7468,0.395,0.4522,0.0572,0.4047,0.0097,0.4102,0.4478,0.0376,0.4144,0.0042,NA,NA,NA,0.0948,NA,NA,0.3972,0.4273,0.0301,0.317510549,0.8717,1.8484,NA,0.4016,NA,0.7514,0.1203,
3/16/2022,8,D,8_D,24.525,479,479,1.1129,2.0728,0.9599,0.3965,0.4792,0.0827,0.4083,0.0118,0.4118,0.4597,0.0479,0.4172,0.0054,NA,NA,NA,0.1306,NA,NA,0.4041,0.4601,0.056,0.428790199,1.1465,2.0545,NA,0.4108,NA,0.9655,0.181,
3/16/2022,8,D,8_D,18.45,480,480,1.0827,1.6145,0.5318,0.3955,0.4344,0.0389,0.4007,0.0052,0.3903,0.4221,0.0318,0.3936,0.0033,NA,NA,NA,0.0707,NA,NA,0.394,0.4107,0.0167,0.236209335,0.6192,1.6036,NA,0.3956,NA,0.531,0.0882,
3/16/2022,8,D,8_D,26.775,481,481,1.0903,2.5439,1.4536,0.3941,0.4965,0.1024,0.4097,0.0156,0.3956,0.4745,0.0789,0.404,0.0084,NA,NA,NA,0.1813,NA,NA,0.4082,0.4416,0.0334,0.184225041,1.6683,2.5175,NA,0.4125,NA,1.4555,0.2128,
3/16/2022,8,D,8_D,19.525,482,482,1.099,1.6545,0.5555,0.394,0.4375,0.0435,0.4001,0.0061,0.3982,0.428,0.0298,0.4016,0.0034,NA,NA,NA,0.0733,NA,NA,0.3943,0.4163,0.022,0.300136426,0.6508,1.6409,NA,0.3968,NA,0.5539,0.0969,
3/16/2022,8,D,8_D,24.95,483,483,1.1026,2.3929,1.2903,0.4054,0.4942,0.0888,0.4206,0.0152,0.3959,0.4564,0.0605,0.4031,0.0072,NA,NA,NA,0.1493,NA,NA,0.3975,0.4431,0.0456,0.305425318,1.4852,2.3701,NA,0.4034,NA,1.2958,0.1894,
3/16/2022,8,E,8_E,26.5,251,251,1.2,2.631,1.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,0.4077,0.5938,0.1861,251,2,0.4129,0.4416,0.0287,0.154218162,1.6458,2.4117,0.4554,0.4184,NA,1.2649,0.3809,
3/16/2022,8,E,8_E,30.4,253,253,1.1863,3.3403,2.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,0.4056,0.7001,0.2945,253,4,0.4118,0.5417,0.1299,0.441086587,2.5784,3.3925,0.4808,0.4406,NA,2.3102,0.2682,
3/16/2022,8,E,8_E,29.4,257,257,1.1775,2.8734,1.6959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,0.4149,0.6199,0.205,257,.1./2,0.4084,0.4275,0.0191,0.093170732,1.92,2.8461,0.4651,0.4126,NA,1.723,0.197,
3/16/2022,8,E,8_E,27.5,272,272,1.1785,2.8116,1.6331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.4128,0.6019,0.1891,272,1,0.4069,0.452,0.0451,0.238498149,1.8673,2.7916,0.4828,0.4208,NA,1.697,0.1703,
3/16/2022,8,E,8_E,21.4,484,484,1.1114,1.8642,0.7528,0.3927,0.4354,0.0427,0.3989,0.0062,0.4026,0.4297,0.0271,0.4056,0.003,NA,NA,NA,0.0698,NA,NA,0.3994,0.4007,0.0013,0.018624642,0.8239,1.8496,NA,0.3995,NA,0.7475,0.0764,
3/16/2022,8,E,8_E,23.6,485,485,1.1089,2.0896,0.9807,0.3955,0.4656,0.0701,0.4075,0.012,0.3933,0.446,0.0527,0.3988,0.0055,NA,NA,NA,0.1228,NA,NA,0.3942,0.4202,0.026,0.211726384,1.1295,2.07,NA,0.3975,NA,0.9819,0.1476,
3/16/2022,8,E,8_E,22.85,486,486,1.1148,2.0853,0.9705,0.3906,0.4614,0.0708,0.4001,0.0095,0.3965,0.4439,0.0474,0.4018,0.0053,NA,NA,NA,0.1182,NA,NA,0.3946,0.4038,0.0092,0.077834179,1.0979,2.0667,NA,0.3951,NA,0.9672,0.1307,
3/16/2022,8,E,8_E,27.9,487,487,1.0955,2.6382,1.5427,0.3918,0.4982,0.1064,0.4067,0.0149,0.3933,0.4772,0.0839,0.4035,0.0102,NA,NA,NA,0.1903,NA,NA,0.3958,0.4651,0.0693,0.36416185,1.8023,2.6105,NA,0.4052,NA,1.5495,0.2528,
3/16/2022,8,E,8_E,27.775,488,488,1.1012,2.6946,1.5934,0.3987,0.4834,0.0847,0.4097,0.011,0.4032,0.4846,0.0814,0.4137,0.0105,NA,NA,NA,0.1661,NA,NA,0.3939,0.4774,0.0835,0.502709211,1.843,2.6596,NA,0.4044,NA,1.5904,0.2526,
3/16/2022,8,E,8_E,17.275,489,489,1.094,1.5028,0.4088,0.396,0.4237,0.0277,0.3998,0.0038,0.3982,0.4152,0.017,0.3998,0.0016,NA,NA,NA,0.0447,NA,NA,0.3986,0.401,0.0024,0.053691275,0.4559,1.495,NA,0.3992,NA,0.407,0.0489,
3/16/2022,8,E,8_E,21.1,490,490,1.0804,1.7608,0.6804,0.4031,0.4486,0.0455,0.4108,0.0077,0.4047,0.4351,0.0304,0.4083,0.0036,NA,NA,NA,0.0759,NA,NA,0.3953,0.3993,0.004,0.052700922,0.7603,1.748,NA,0.3965,NA,0.6801,0.0802,
3/16/2022,8,F,8_F,21.4,254,254,1.1831,2.1019,0.9188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,0.4124,0.5318,0.1194,254,0,0.4116,NA,0,0,1.0382,2.0865,0.4433,0.4112,NA,0.9339,0.1039,no gonad taken just shell and tissue for total AFDW
3/16/2022,8,F,8_F,28.5,260,260,1.1942,2.687,1.4928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0.4086,0.6426,0.234,260,4,0.4126,0.5304,0.1178,0.503418803,1.8446,2.6605,0.4739,0.4443,NA,1.5633,0.2813,
3/16/2022,8,F,8_F,25.4,263,263,1.1634,2.6078,1.4444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,0.4074,0.5881,0.1807,263,2,0.4102,0.427,0.0168,0.092971776,1.6419,2.5854,0.4532,0.4143,NA,1.4719,0.17,
3/16/2022,8,F,8_F,26.9,274,274,1.1938,2.8861,1.6923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,0.4099,0.611,0.2011,274,3,0.4108,0.4985,0.0877,0.436101442,1.9811,2.8628,0.4758,0.4362,NA,1.7603,0.2208,
3/16/2022,8,F,8_F,18,491,491,1.0955,1.4984,0.4029,0.3983,0.4274,0.0291,0.4037,0.0054,0.3944,0.4107,0.0163,0.3968,0.0024,NA,NA,NA,0.0454,NA,NA,0.3957,0.3972,0.0015,0.033039648,0.4498,1.4927,NA,0.396,NA,0.4053,0.0445,
3/16/2022,8,F,8_F,21.9,492,492,1.0929,1.7939,0.701,0.3994,0.4486,0.0492,0.4063,0.0069,0.3955,0.4228,0.0273,0.3989,0.0034,NA,NA,NA,0.0765,NA,NA,0.3972,0.4036,0.0064,0.083660131,0.7839,1.7809,NA,0.3978,NA,0.6989,0.085,
3/16/2022,8,F,8_F,18.575,493,493,1.0927,1.6604,0.5677,0.3918,0.428,0.0362,0.3958,0.004,0.4036,0.4325,0.0289,0.4069,0.0033,NA,NA,NA,0.0651,NA,NA,0.406,0.4141,0.0081,0.124423963,0.6409,1.6488,NA,0.4068,NA,0.5642,0.0767,
3/16/2022,8,F,8_F,22.7,494,494,1.1095,2.0109,0.9014,0.3954,0.455,0.0596,0.4027,0.0073,0.3939,0.4342,0.0403,0.3988,0.0049,NA,NA,NA,0.0999,NA,NA,0.4123,0.4294,0.0171,0.171171171,1.0184,1.9931,NA,0.4146,NA,0.8981,0.1203,
3/16/2022,8,F,8_F,19.4,495,495,1.1091,1.6075,0.4984,0.3994,0.4358,0.0364,0.4041,0.0047,0.4009,0.4286,0.0277,0.4044,0.0035,NA,NA,NA,0.0641,NA,NA,0.4047,0.4091,0.0044,0.068642746,0.5669,1.5973,NA,0.4051,NA,0.4968,0.0701,
3/16/2022,8,F,8_F,19.05,496,496,1.1024,1.6579,0.5555,0.4063,0.4421,0.0358,0.4102,0.0039,0.3951,0.4161,0.021,0.3973,0.0022,NA,NA,NA,0.0568,NA,NA,0.4131,0.4158,0.0027,0.047535211,0.615,1.6473,NA,0.4136,NA,0.5515,0.0635,
3/16/2022,8,G,8_G,29.6,256,256,1.1791,3.2771,2.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,0.4157,0.7437,0.328,256,3,0.4208,0.532,0.1112,0.33902439,2.5372,3.2357,0.4975,0.4491,NA,2.1667,0.3705,
3/16/2022,8,G,8_G,22.2,262,262,1.1752,1.9438,0.7686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,0.4121,0.5117,0.0996,262,2,0.4099,0.423,0.0131,0.131526104,0.8813,1.9307,0.4368,0.4134,NA,0.7837,0.0976,
3/16/2022,8,G,8_G,25.3,267,267,1.1715,2.3,1.1285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,0.4094,0.5637,0.1543,267,2,0.4117,0.4449,0.0332,0.215165262,1.316,2.282,0.4575,0.4208,NA,1.1677,0.1483,
3/16/2022,8,G,8_G,25,275,275,1.1818,2.2784,1.0966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,0.4178,0.5741,0.1563,275,1,0.4105,0.4172,0.0067,0.042866283,1.2596,2.2629,0.4631,0.4126,NA,1.1285,0.1311,
3/16/2022,8,G,8_G,22.475,497,497,1.1141,2.1871,1.073,0.3988,0.478,0.0792,0.4149,0.0161,0.404,0.4471,0.0431,0.409,0.005,NA,NA,NA,0.1223,NA,NA,0.4143,0.4207,0.0064,0.052330335,1.2017,2.1684,NA,0.4091,NA,1.0702,0.1315,
3/16/2022,8,G,8_G,18.45,498,498,1.0941,1.6368,0.5427,0.3933,0.4269,0.0336,0.3967,0.0034,0.3947,0.4206,0.0259,0.3974,0.0027,NA,NA,NA,0.0595,NA,NA,0.4102,0.4226,0.0124,0.208403361,0.6146,1.6263,NA,0.4115,NA,0.5396,0.075,
3/16/2022,8,G,8_G,15.425,499,499,1.0869,1.34,0.2531,0.3965,0.4046,0.0081,0.3974,0.0009,0.3955,0.4081,0.0126,0.3973,0.0018,NA,NA,NA,0.0207,NA,NA,0.409,0.4111,0.0021,0.101449275,0.2759,1.3341,NA,0.4097,NA,0.2506,0.0253,
3/16/2022,8,G,8_G,20.05,500,500,1.0935,1.7107,0.6172,0.397,0.4397,0.0427,0.4022,0.0052,0.3975,0.429,0.0315,0.4011,0.0036,NA,NA,NA,0.0742,NA,NA,0.411,0.4279,0.0169,0.227762803,0.7083,1.6991,NA,0.4128,NA,0.6162,0.0921,
3/16/2022,8,G,8_G,20.975,501,501,1.111,1.7457,0.6347,0.3963,0.4447,0.0484,0.4025,0.0062,0.4004,0.4353,0.0349,0.4039,0.0035,NA,NA,NA,0.0833,NA,NA,0.4112,0.4143,0.0031,0.037214886,0.7211,1.7324,NA,0.4115,NA,0.6314,0.0897,
3/16/2022,8,H,8_H,27.1,259,259,1.1749,2.9574,1.7825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,0.4073,0.6414,0.2341,259,3,0.4084,0.5316,0.1232,0.526270824,2.1398,2.9279,0.4746,0.4418,NA,1.8537,0.2861,
3/16/2022,8,H,8_H,26.5,265,265,1.1755,2.3112,1.1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,0.4141,0.571,0.1569,265,3,0.4124,0.4759,0.0635,0.40471638,1.3561,2.2909,0.4662,0.4335,NA,1.1886,0.1675,
3/16/2022,8,H,8_H,22.9,273,273,1.184,2.0297,0.8457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0.4193,0.5336,0.1143,273,2,0.4115,0.4306,0.0191,0.167104112,0.9791,2.0183,0.4551,0.4183,NA,0.8769,0.1022,
3/16/2022,8,H,8_H,24.2,278,278,1.1859,2.1392,0.9533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,0.4088,0.534,0.1252,278,3,0.4115,0.4573,0.0458,0.365814696,1.1243,2.115,0.4646,0.4322,NA,1.0056,0.1187,
3/16/2022,8,H,8_H,18.8,502,502,1.1059,1.6484,0.5425,0.392,0.4258,0.0338,0.3961,0.0041,0.4013,0.4257,0.0244,0.4044,0.0031,NA,NA,NA,0.0582,NA,NA,0.4085,0.4133,0.0048,0.082474227,0.6055,1.6374,NA,0.4091,NA,0.5393,0.0662,
3/16/2022,8,H,8_H,21.025,503,503,1.1071,1.8387,0.7316,0.3936,0.4456,0.052,0.4012,0.0076,0.3979,0.4356,0.0377,0.4025,0.0046,NA,NA,NA,0.0897,NA,NA,0.4111,0.4215,0.0104,0.115942029,0.8317,1.8242,NA,0.4126,NA,0.7308,0.1009,
3/16/2022,8,H,8_H,20.25,504,504,1.1084,1.7971,0.6887,0.3986,0.4334,0.0348,0.4026,0.004,0.4023,0.4231,0.0208,0.4047,0.0024,NA,NA,NA,0.0556,NA,NA,0.4091,0.4114,0.0023,0.041366906,0.7466,1.7812,NA,0.4092,NA,0.6793,0.0673,
3/16/2022,8,H,8_H,19.3,505,505,1.0981,1.6168,0.5187,0.3986,0.4324,0.0338,0.4025,0.0039,0.3937,0.4221,0.0284,0.3964,0.0027,NA,NA,NA,0.0622,NA,NA,0.4115,0.4174,0.0059,0.094855305,0.5868,1.6056,NA,0.4121,NA,0.5147,0.0721,
3/16/2022,8,H,8_H,18.25,506,506,1.1052,1.6405,0.5353,0.3956,0.4262,0.0306,0.3998,0.0042,0.3986,0.4217,0.0231,0.4013,0.0027,NA,NA,NA,0.0537,NA,NA,0.4137,0.4165,0.0028,0.052141527,0.5918,1.6299,NA,0.4144,NA,0.5323,0.0595,
3/16/2022,8,H,8_H,11.825,507,507,1.1102,1.2366,0.1264,0.3994,0.4064,0.007,0.4003,0.0009,0.3934,0.3972,0.0038,0.3938,0.0004,NA,NA,NA,0.0108,NA,NA,0.4192,0.4196,0.0004,0.037037037,0.1376,1.234,NA,0.419,NA,0.1249,0.0127,
3/28/2022,7.5,A,7.5_A,30.3,342,342,1.1877,3.5079,2.3202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,0.4127,0.7174,0.3047,342,4,0.4141,0.5964,0.1823,0.598293403,2.8072,3.4743,0.5445,0.4781,NA,2.4824,0.3248,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,A,7.5_A,27.7,343,343,1.1789,3.1146,1.9357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,0.4103,0.6554,0.2451,343,4,0.4091,0.5756,0.1665,0.679314565,2.3473,3.0852,0.5126,0.4676,NA,2.0671,0.2802,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,A,7.5_A,29,345,345,1.177,3.1469,1.9699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,0.4137,0.6824,0.2687,345,3,0.4163,0.5673,0.151,0.561965017,2.3896,3.1096,0.5164,0.4563,NA,2.0753,0.3143,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,A,7.5_A,28.15,347,347,1.193,2.6235,1.4305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,0.413,0.6061,0.1931,347,.2/3,0.4039,0.5039,0.1,0.51786639,1.7236,2.5982,0.4873,0.4322,NA,1.5078,0.2158,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,B,7.5_B,31.5,304,304,1.1802,3.2442,2.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,0.406,0.6694,0.2634,304,3,0.4145,0.5679,0.1534,0.582384207,2.4808,3.2104,0.4784,0.4472,NA,2.1353,0.3455,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,B,7.5_B,28.9,305,305,1.1727,2.7213,1.5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,0.4132,0.63,0.2168,305,.3/4,0.4135,0.5584,0.1449,0.668357934,1.9103,2.696,0.4723,0.4429,NA,1.6118,0.2985,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,B,7.5_B,30.6,306,306,1.1752,3.4353,2.2601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,0.4088,0.6902,0.2814,306,3,0.4086,0.5493,0.1407,0.5,2.6822,3.4008,0.4878,0.4378,NA,2.3338,0.3484,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,B,7.5_B,23.85,307,307,1.1897,2.4269,1.2372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,0.4154,0.572,0.1566,307,3,0.4129,0.4492,0.0363,0.231800766,1.4301,2.4091,0.4567,0.4203,NA,1.2681,0.162,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,C,7.5_C,35.8,316,316,1.183,4.0456,2.8626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,0.4104,0.8559,0.4455,316,4,0.4158,0.7852,0.3694,0.829180696,3.6775,4.0027,0.5246,0.4897,NA,3.0078,0.6697,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,C,7.5_C,35,317,317,1.1746,4.1935,3.0189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,0.4065,0.8062,0.3997,317,4,0.4221,0.7886,0.3665,0.916937703,3.7851,4.1587,0.5034,0.4928,NA,3.1517,0.6334,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,C,7.5_C,33.15,318,318,1.1757,3.9861,2.8104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,0.414,0.7525,0.3385,318,4,0.4178,0.702,0.2842,0.839586411,3.4331,3.9538,0.5118,0.4835,NA,2.9416,0.4915,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,C,7.5_C,33.25,319,319,1.1779,3.7923,2.6144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,0.4165,0.7836,0.3671,319,.3/4,0.4124,0.7097,0.2973,0.809861073,3.2788,3.7588,0.5231,0.4793,NA,2.7544,0.5244,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,D,7.5_D,35.3,333,333,1.1803,3.6958,2.5155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,0.4149,0.7739,0.359,333,4,0.4145,0.7178,0.3033,0.844846797,3.1778,3.6558,0.5261,0.4835,NA,2.6557,0.5221,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
