Date_sampled,pH,Tank_Replicate,pH_Replicate,Shell_length_mm,New_tin_ID,Shell_Tin_ID,Shell_Tin_Weight_g,Dry_Shell_Tin_Weight_g,Dry_Shell_weight_g,Ash_Shell_Tin_Weight_g,Ash_Inorganic_Shell_g,Somatic_Tissue_Tin_Weight_g,Dry_Somatic_Tissue_Tin_Weight_g,Dry_Somatic_Tissue_g,Ash_Somatic_Tissue_Tin_Weight_g,Ash_Inorganic_ Somatic_Tissue_g,Adductor_Tin_Weight_g,Dry_Adductor_Tissue_Tin_Weight_g,Dry_Adductor_Tissue_g,Ash_Adductor_Tissue_Tin_Weight_g,Ash_Inorganic_ Adductor_Tissue_g,Gonad_Tin_ID,Gonad_stage,Gonad_Tin_Weight_g,Dry_Gonad_Tin_Weight_g,Dry_Gonad_weight_g,Ash_Gonad_Tissue_Tin_Weight_g,Ash_Inorganic_Gonad_Tissue_g,Tissue_Tin_ID,Tissue_Tin_Weight_g,Dry_Tissue_Tin_Weight_g,Dry_Tissue_g,Total_Dry_Tissue_g,Ash_Tissue_Tin_Weight_g,Inorganic_Tissue_g,Total_Inorganic_Tissue_g,Tissue_AFDW_g,Total_Inorganic_Weight_g,Total_AFDW_g,Whole_animal_dry_weight_g,notes
3/28/2022,8,H,8_H,28.65,299,299,1.1825,3.0738,1.8913,3.0456,1.8631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,3,0.4104,0.5659,0.1555,0.444,0.0336,299,0.4097,0.6672,0.2575,0.413,0.4771,0.0674,0.101,0.312,1.9641,0.3402,2.3043,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,28.7,301,301,1.1881,2.9631,1.775,2.9391,1.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,.2/3,0.4116,0.5699,0.1583,0.4446,0.033,301,0.4086,0.6475,0.2389,0.3972,0.4749,0.0663,0.0993,0.2979,1.8503,0.3219,2.1722,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,27.8,302,302,1.1713,2.7931,1.6218,2.7659,1.5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,2,0.4091,0.4591,0.05,0.4197,0.0106,302,0.4189,0.6508,0.2319,0.2819,0.4797,0.0608,0.0714,0.2105,1.666,0.2377,1.9037,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,27,303,303,1.1767,2.8239,1.6472,2.7987,1.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,2,0.4094,0.4861,0.0767,0.4267,0.0173,303,0.4077,0.6245,0.2168,0.2935,0.4655,0.0578,0.0751,0.2184,1.6971,0.2436,1.9407,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,NA,NA,NA,NA,300,300,1.1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,0.4091,NA,NA,NA,NA,300,0.4227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
4/26/2022,7.5,E,7.5_E,38.2,400,400,1.1787,5.547,4.3683,5.4605,4.2818,0.417,0.6756,0.2586,0.4776,0.0606,0.4029,0.581,0.1781,0.4234,0.0205,NA,NA,0.3972,0.7675,0.3703,0.4632,0.066,NA,NA,NA,NA,0.807,NA,NA,0.1471,0.6599,4.4289,0.7464,5.1753,
4/26/2022,7.5,E,7.5_E,35.35,401,401,1.171,3.9787,2.8077,3.9295,2.7585,0.414,0.6273,0.2133,0.4661,0.0521,0.3974,0.5083,0.1109,0.4099,0.0125,NA,NA,0.3998,0.8435,0.4437,0.4715,0.0717,NA,NA,NA,NA,0.7679,NA,NA,0.1363,0.6316,2.8948,0.6808,3.5756,
4/26/2022,7.5,E,7.5_E,41.25,402,402,1.1911,5.6896,4.4985,5.5865,4.3954,0.4141,0.7494,0.3353,0.4906,0.0765,0.4003,0.6262,0.2259,0.4295,0.0292,NA,NA,0.3984,0.7361,0.3377,0.4643,0.0659,NA,NA,NA,NA,0.8989,NA,NA,0.1716,0.7273,4.567,0.8304,5.3974,
4/26/2022,7.5,E,7.5_E,38,403,403,1.1861,5.2923,4.1062,5.2238,4.0377,0.4141,0.6695,0.2554,0.4855,0.0714,0.4039,0.5252,0.1213,0.4188,0.0149,NA,NA,0.3973,0.6053,0.208,0.4245,0.0272,NA,NA,NA,NA,0.5847,NA,NA,0.1135,0.4712,4.1512,0.5397,4.6909,
4/26/2022,7.5,E,7.5_E,38.38,404,404,1.195,5.1705,3.9755,5.0912,3.8962,0.4094,0.719,0.3096,0.4861,0.0767,0.3975,0.571,0.1735,0.4196,0.0221,NA,NA,0.3961,0.635,0.2389,0.4342,0.0381,NA,NA,NA,NA,0.722,NA,NA,0.1369,0.5851,4.0331,0.6644,4.6975,
4/26/2022,7.5,F,7.5_F,34.45,405,405,1.1885,4.2179,3.0294,4.1561,2.9676,0.4131,0.6322,0.2191,0.4672,0.0541,0.4004,0.5406,0.1402,0.4186,0.0182,NA,NA,0.3956,0.6143,0.2187,0.4325,0.0369,NA,NA,NA,NA,0.578,NA,NA,0.1092,0.4688,3.0768,0.5306,3.6074,
4/26/2022,7.5,F,7.5_F,35.1,406,406,1.1876,4.648,3.4604,4.5932,3.4056,0.4139,0.6593,0.2454,0.4696,0.0557,0.4016,0.536,0.1344,0.4194,0.0178,NA,NA,0.3969,0.6831,0.2862,0.4481,0.0512,NA,NA,NA,NA,0.666,NA,NA,0.1247,0.5413,3.5303,0.5961,4.1264,
4/26/2022,7.5,F,7.5_F,33.1,407,407,1.1775,3.7278,2.5503,3.6683,2.4908,0.4115,0.6341,0.2226,0.4594,0.0479,0.4007,0.5684,0.1677,0.4188,0.0181,NA,NA,0.3924,0.5033,0.1109,0.4085,0.0161,NA,NA,NA,NA,0.5012,NA,NA,0.0821,0.4191,2.5729,0.4786,3.0515,
4/26/2022,7.5,F,7.5_F,34.725,408,408,1.1637,4.0945,2.9308,4.0458,2.8821,0.415,0.632,0.217,0.4688,0.0538,0.3974,0.5331,0.1357,0.4136,0.0162,NA,NA,0.3946,0.7779,0.3833,0.4565,0.0619,NA,NA,NA,NA,0.736,NA,NA,0.1319,0.6041,3.014,0.6528,3.6668,
4/26/2022,7.5,F,7.5_F,27.225,409,409,1.1912,2.6586,1.4674,2.6315,1.4403,0.419,0.5408,0.1218,0.4457,0.0267,0.3984,0.4715,0.0731,0.4066,0.0082,NA,NA,0.3994,0.5166,0.1172,0.4168,0.0174,NA,NA,NA,NA,0.3121,NA,NA,0.0523,0.2598,1.4926,0.2869,1.7795,
4/26/2022,7.5,G,7.5_G,30.7,410,410,1.1971,3.0062,1.8091,2.976,1.7789,0.4098,0.5371,0.1273,0.4391,0.0293,0.3957,0.4708,0.0751,0.4052,0.0095,NA,NA,0.3949,0.4304,0.0355,0.4019,0.007,NA,NA,NA,NA,0.2379,NA,NA,0.0458,0.1921,1.8247,0.2223,2.047,
4/26/2022,7.5,G,7.5_G,34.275,411,411,1.1778,3.624,2.4462,3.581,2.4032,0.4108,0.6256,0.2148,0.4573,0.0465,0.4013,0.4981,0.0968,0.4136,0.0123,NA,NA,0.3942,0.6612,0.267,0.4325,0.0383,NA,NA,NA,NA,0.5786,NA,NA,0.0971,0.4815,2.5003,0.5245,3.0248,
4/26/2022,7.5,G,7.5_G,33.425,412,412,1.1825,3.449,2.2665,3.4012,2.2187,0.4095,0.5789,0.1694,0.4481,0.0386,0.4009,0.5134,0.1125,0.4191,0.0182,NA,NA,0.3966,0.4803,0.0837,0.4101,0.0135,NA,NA,NA,NA,0.3656,NA,NA,0.0703,0.2953,2.289,0.3431,2.6321,
4/26/2022,7.5,G,7.5_G,33.925,413,413,1.1895,4.2979,3.1084,4.2398,3.0503,0.4136,0.6166,0.203,0.4575,0.0439,0.3998,0.5469,0.1471,0.4189,0.0191,NA,NA,0.3961,0.5875,0.1914,0.4289,0.0328,NA,NA,NA,NA,0.5415,NA,NA,0.0958,0.4457,3.1461,0.5038,3.6499,
4/26/2022,7.5,G,7.5_G,32.775,414,414,1.197,3.5531,2.3561,3.5036,2.3066,0.4164,0.5799,0.1635,0.4521,0.0357,0.3999,0.4763,0.0764,0.4096,0.0097,NA,NA,0.4004,0.5551,0.1547,0.425,0.0246,NA,NA,NA,NA,0.3946,NA,NA,0.07,0.3246,2.3766,0.3741,2.7507,
4/26/2022,7.5,H,7.5_H,31.6,415,415,1.1798,3.4323,2.2525,3.3906,2.2108,0.4153,0.5925,0.1772,0.4531,0.0378,0.3896,0.4985,0.1089,0.4033,0.0137,NA,NA,0.3962,0.624,0.2278,0.4322,0.036,NA,NA,NA,NA,0.5139,NA,NA,0.0875,0.4264,2.2983,0.4681,2.7664,
4/26/2022,7.5,H,7.5_H,35.725,416,416,1.1963,4.3951,3.1988,4.3277,3.1314,0.414,0.6278,0.2138,0.4639,0.0499,0.3997,0.5197,0.12,0.4154,0.0157,NA,NA,0.3924,0.7102,0.3178,0.4424,0.05,NA,NA,NA,NA,0.6516,NA,NA,0.1156,0.536,3.247,0.6034,3.8504,
4/26/2022,7.5,H,7.5_H,34.95,417,417,1.1863,4.2647,3.0784,4.2053,3.019,0.4121,0.6086,0.1965,0.4571,0.045,0.4056,0.5186,0.113,0.4207,0.0151,NA,NA,0.3976,0.6916,0.294,0.4428,0.0452,NA,NA,NA,NA,0.6035,NA,NA,0.1053,0.4982,3.1243,0.5576,3.6819,
4/26/2022,7.5,H,7.5_H,34.1,418,418,1.1842,3.6742,2.49,3.6241,2.4399,0.4186,0.605,0.1864,0.4606,0.042,0.4043,0.5108,0.1065,0.4165,0.0122,NA,NA,0.3965,0.7637,0.3672,0.4513,0.0548,NA,NA,NA,NA,0.6601,NA,NA,0.109,0.5511,2.5489,0.6012,3.1501,
4/26/2022,7.5,H,7.5_H,32.5,419,419,1.1861,3.8783,2.6922,3.8298,2.6437,0.4116,0.5569,0.1453,0.4434,0.0318,0.3965,0.5105,0.114,0.4102,0.0137,NA,NA,0.3949,0.6541,0.2592,0.4369,0.042,NA,NA,NA,NA,0.5185,NA,NA,0.0875,0.431,2.7312,0.4795,3.2107,
4/26/2022,8,E,8_E,30.45,385,385,1.1774,3.5933,2.4159,3.5534,2.376,0.4131,0.5489,0.1358,0.4431,0.03,0.3977,0.4905,0.0928,0.4097,0.012,NA,NA,0.413,0.5627,0.1497,0.438,0.025,NA,NA,NA,NA,0.3783,NA,NA,0.067,0.3113,2.443,0.3512,2.7942,
4/26/2022,8,E,8_E,39.9,386,386,1.1738,6.5872,5.4134,6.4731,5.2993,0.4116,0.7211,0.3095,0.4799,0.0683,0.4005,0.6445,0.244,0.4274,0.0269,NA,NA,0.4143,0.7747,0.3604,0.4783,0.064,NA,NA,NA,NA,0.9139,NA,NA,0.1592,0.7547,5.4585,0.8688,6.3273,
4/26/2022,8,E,8_E,37.25,387,387,1.1822,5.31,4.1278,5.2334,4.0512,0.4109,0.6507,0.2398,0.4679,0.057,0.3937,0.5642,0.1705,0.4157,0.022,NA,NA,0.4146,0.5457,0.1311,0.4336,0.019,NA,NA,NA,NA,0.5414,NA,NA,0.098,0.4434,4.1492,0.52,4.6692,
4/26/2022,8,E,8_E,40.6,388,388,1.1746,5.7291,4.5545,5.6404,4.4658,0.4093,0.7012,0.2919,0.4786,0.0693,0.4017,0.595,0.1933,0.4287,0.027,NA,NA,0.4089,0.6072,0.1983,0.4427,0.0338,NA,NA,NA,NA,0.6835,NA,NA,0.1301,0.5534,4.5959,0.6421,5.238,
4/26/2022,8,E,8_E,38.65,389,389,1.1811,5.5664,4.3853,5.4796,4.2985,0.4126,0.6462,0.2336,0.4669,0.0543,0.3971,0.5486,0.1515,0.4192,0.0221,NA,NA,0.4072,0.6645,0.2573,0.4502,0.043,NA,NA,NA,NA,0.6424,NA,NA,0.1194,0.523,4.4179,0.6098,5.0277,
4/26/2022,8,F,8_F,41.7,390,390,1.1664,5.8952,4.7288,5.815,4.6486,0.4121,0.7641,0.352,0.5016,0.0895,0.4028,0.608,0.2052,0.4317,0.0289,NA,NA,0.4145,0.9282,0.5137,0.5128,0.0983,NA,NA,NA,NA,1.0709,NA,NA,0.2167,0.8542,4.8653,0.9344,5.7997,
4/26/2022,8,F,8_F,40.25,391,391,1.1716,6.1452,4.9736,6.0567,4.8851,0.4121,0.6999,0.2878,0.4847,0.0726,0.3907,0.6268,0.2361,0.4248,0.0341,NA,NA,0.3992,0.6053,0.2061,0.4337,0.0345,NA,NA,NA,NA,0.73,NA,NA,0.1412,0.5888,5.0263,0.6773,5.7036,
4/26/2022,8,F,8_F,32.6,392,392,1.1802,3.7703,2.5901,3.7161,2.5359,0.4109,0.6089,0.198,0.4589,0.048,0.396,0.5511,0.1551,0.4197,0.0237,NA,NA,0.3987,0.4533,0.0546,0.4092,0.0105,NA,NA,NA,NA,0.4077,NA,NA,0.0822,0.3255,2.6181,0.3797,2.9978,
4/26/2022,8,F,8_F,38.8,393,393,1.1763,5.1314,3.9551,5.0554,3.8791,0.4178,0.7068,0.289,0.4878,0.07,0.3959,0.6327,0.2368,0.4268,0.0309,NA,NA,0.3942,0.7117,0.3175,0.4507,0.0565,NA,NA,NA,NA,0.8433,NA,NA,0.1574,0.6859,4.0365,0.7619,4.7984,
4/26/2022,8,F,8_F,40,394,394,1.197,5.8687,4.6717,5.7512,4.5542,0.4112,0.6824,0.2712,0.4801,0.0689,0.3974,0.5774,0.18,0.4225,0.0251,NA,NA,0.3938,0.6984,0.3046,0.4403,0.0465,NA,NA,NA,NA,0.7558,NA,NA,0.1405,0.6153,4.6947,0.7328,5.4275,
4/26/2022,8,G,8_G,30.35,395,395,1.1669,6.4116,5.2447,6.3281,5.1612,0.411,0.6703,0.2593,0.4787,0.0677,0.3971,0.5817,0.1846,0.4319,0.0348,NA,NA,0.3957,0.7832,0.3875,0.4469,0.0512,NA,NA,NA,NA,0.8314,NA,NA,0.1537,0.6777,5.3149,0.7612,6.0761,
4/26/2022,8,G,8_G,37.825,396,396,1.1774,4.7585,3.5811,4.6823,3.5049,0.4124,0.6271,0.2147,0.4625,0.0501,0.3948,0.5247,0.1299,0.4102,0.0154,NA,NA,0.3968,0.7025,0.3057,0.4505,0.0537,NA,NA,NA,NA,0.6503,NA,NA,0.1192,0.5311,3.6241,0.6073,4.2314,
4/26/2022,8,G,8_G,41,397,397,1.1976,6.2027,5.0051,6.0876,4.89,0.4081,0.7419,0.3338,0.4839,0.0758,0.3992,0.6329,0.2337,0.4288,0.0296,NA,NA,0.4025,1.0385,0.636,0.5041,0.1016,NA,NA,NA,NA,1.2035,NA,NA,0.207,0.9965,5.097,1.1116,6.2086,
4/26/2022,8,G,8_G,36.5,398,398,1.1874,4.8266,3.6392,4.7526,3.5652,0.4116,0.6187,0.2071,0.4517,0.0401,0.3993,0.5891,0.1898,0.4233,0.024,NA,NA,0.3926,0.5493,0.1567,0.4188,0.0262,NA,NA,NA,NA,0.5536,NA,NA,0.0903,0.4633,3.6555,0.5373,4.1928,
4/26/2022,8,G,8_G,39.8,399,399,1.1856,4.7015,3.5159,4.6309,3.4453,0.4112,0.656,0.2448,0.466,0.0548,0.3942,0.5646,0.1704,0.4155,0.0213,NA,NA,0.3955,0.8927,0.4972,0.4796,0.0841,NA,NA,NA,NA,0.9124,NA,NA,0.1602,0.7522,3.6055,0.8228,4.4283,
4/26/2022,8,H,8_H,30.7,380,380,1.1884,3.2593,2.0709,3.2227,2.0343,0.4168,0.5551,0.1383,0.4532,0.0364,0.4002,0.4964,0.0962,0.4108,0.0106,NA,NA,0.4158,0.6261,0.2103,0.4511,0.0353,NA,NA,NA,NA,0.4448,NA,NA,0.0823,0.3625,2.1166,0.3991,2.5157,
4/26/2022,8,H,8_H,39.85,381,381,1.1801,6.2787,5.0986,6.1888,5.0087,0.4131,0.7584,0.3453,0.4896,0.0765,0.4003,0.6396,0.2393,0.4221,0.0218,NA,NA,0.4114,0.756,0.3446,0.469,0.0576,NA,NA,NA,NA,0.9292,NA,NA,0.1559,0.7733,5.1646,0.8632,6.0278,
4/26/2022,8,H,8_H,38.5,382,382,1.172,4.9652,3.7932,4.8973,3.7253,0.4131,0.6623,0.2492,0.4737,0.0606,0.4023,0.633,0.2307,0.4292,0.0269,NA,NA,0.4164,0.4672,0.0508,0.4253,0.0089,NA,NA,NA,NA,0.5307,NA,NA,0.0964,0.4343,3.8217,0.5022,4.3239,
4/26/2022,8,H,8_H,33.75,383,383,1.1843,3.8324,2.6481,3.7825,2.5982,0.4101,0.5825,0.1724,0.4509,0.0408,0.3958,0.5616,0.1658,0.4131,0.0173,NA,NA,0.4169,0.5339,0.117,0.4337,0.0168,NA,NA,NA,NA,0.4552,NA,NA,0.0749,0.3803,2.6731,0.4302,3.1033,
4/26/2022,8,H,8_H,37.95,384,384,1.1707,5.1668,3.9961,5.0903,3.9196,0.4107,0.656,0.2453,0.4611,0.0504,0.3964,0.5645,0.1681,0.4167,0.0203,NA,NA,0.4114,0.8615,0.4501,0.4899,0.0785,NA,NA,NA,NA,0.8635,NA,NA,0.1492,0.7143,4.0688,0.7908,4.8596,
5/26/2022,7.5,A,7.5_A,39.6,356,356,1.1862,5.5242,4.338,5.4554,4.2692,0.4091,0.7061,0.297,0.484,0.0749,0.3984,0.6151,0.2167,0.4261,0.0277,NA,NA,0.4081,0.4468,0.0387,0.419,0.0109,NA,NA,NA,NA,0.5524,NA,NA,0.1135,0.4389,4.3827,0.5077,4.8904,
5/26/2022,7.5,A,7.5_A,38.6,357,357,1.1721,5.376,4.2039,5.3035,4.1314,0.4161,0.7308,0.3147,0.4938,0.0777,0.3964,0.6246,0.2282,0.424,0.0276,NA,NA,0.4154,0.6227,0.2073,0.4426,0.0272,NA,NA,NA,NA,0.7502,NA,NA,0.1325,0.6177,4.2639,0.6902,4.9541,
5/26/2022,7.5,A,7.5_A,44.25,358,358,1.1779,7.6745,6.4966,7.5696,6.3917,0.4116,0.7526,0.341,0.5117,0.1001,0.3983,0.6332,0.2349,0.427,0.0287,NA,NA,0.4169,0.5315,0.1146,0.437,0.0201,NA,NA,NA,NA,0.6905,NA,NA,0.1489,0.5416,6.5406,0.6465,7.1871,
5/26/2022,7.5,A,7.5_A,31.5,359,359,1.1713,3.5099,2.3386,3.4709,2.2996,0.4076,0.5342,0.1266,0.4883,0.0807,0.3992,0.4914,0.0922,0.4114,0.0122,NA,NA,0.4129,0.5483,0.1354,0.4312,0.0183,NA,NA,NA,NA,0.3542,NA,NA,0.1112,0.243,2.4108,0.282,2.6928,
5/26/2022,7.5,B,7.5_B,33.7,360,360,1.1806,3.4194,2.2388,3.3817,2.2011,0.4108,0.5641,0.1533,0.4415,0.0307,0.3973,0.4741,0.0768,0.4066,0.0093,NA,NA,0.4138,0.5382,0.1244,0.4399,0.0261,NA,NA,NA,NA,0.3545,NA,NA,0.0661,0.2884,2.2672,0.3261,2.5933,
5/26/2022,7.5,B,7.5_B,41.5,361,361,1.1958,5.3224,4.1266,5.2555,4.0597,0.4138,0.7238,0.31,0.4919,0.0781,0.3949,0.5729,0.178,0.4167,0.0218,NA,NA,0.4121,0.5235,0.1114,0.4323,0.0202,NA,NA,NA,NA,0.5994,NA,NA,0.1201,0.4793,4.1798,0.5462,4.726,
5/26/2022,7.5,B,7.5_B,49.7,362,362,1.1645,5.2463,4.0818,5.1759,4.0114,0.414,0.6771,0.2631,0.4773,0.0633,0.3966,0.5815,0.1849,0.4156,0.019,NA,NA,0.4057,0.8596,0.4539,0.4841,0.0784,NA,NA,NA,NA,0.9019,NA,NA,0.1607,0.7412,4.1721,0.8116,4.9837,
5/26/2022,7.5,B,7.5_B,36.35,363,363,1.1923,4.8973,3.705,4.833,3.6407,0.4149,0.6108,0.1959,0.4622,0.0473,0.3978,0.5748,0.177,0.4196,0.0218,NA,NA,0.4098,0.5426,0.1328,0.4292,0.0194,NA,NA,NA,NA,0.5057,NA,NA,0.0885,0.4172,3.7292,0.4815,4.2107,
5/26/2022,7.5,C,7.5_C,41.8,368,368,1.1897,6.1029,4.9132,6.0252,4.8355,0.4127,0.7366,0.3239,0.4938,0.0811,0.3939,0.6026,0.2087,0.4195,0.0256,NA,NA,0.4105,0.7225,0.312,0.4612,0.0507,NA,NA,NA,NA,0.8446,NA,NA,0.1574,0.6872,4.9929,0.7649,5.7578,
5/26/2022,7.5,C,7.5_C,33,369,369,1.177,3.7238,2.5468,3.6714,2.4944,0.4116,0.5617,0.1501,0.4524,0.0408,0.3955,0.4905,0.095,0.4091,0.0136,NA,NA,0.4109,0.6463,0.2354,0.4474,0.0365,NA,NA,NA,NA,0.4805,NA,NA,0.0909,0.3896,2.5853,0.442,3.0273,
5/26/2022,7.5,C,7.5_C,39.4,370,370,1.1928,5.5291,4.3363,5.4377,4.2449,0.4075,0.6664,0.2589,0.4751,0.0676,0.4012,0.6196,0.2184,0.4328,0.0316,NA,NA,0.4112,0.6127,0.2015,0.4465,0.0353,NA,NA,NA,NA,0.6788,NA,NA,0.1345,0.5443,4.3794,0.6357,5.0151,
5/26/2022,7.5,C,7.5_C,39.3,371,371,1.196,4.9013,3.7053,4.8222,3.6262,0.4168,0.6637,0.2469,0.489,0.0722,0.3951,0.538,0.1429,0.4148,0.0197,NA,NA,0.4161,0.5386,0.1225,0.4349,0.0188,NA,NA,NA,NA,0.5123,NA,NA,0.1107,0.4016,3.7369,0.4807,4.2176,
5/26/2022,7.5,D,7.5_D,36.2,364,364,1.1819,4.3231,3.1412,4.2693,3.0874,0.4137,0.6197,0.206,0.4665,0.0528,0.3981,0.5029,0.1048,0.4115,0.0134,NA,NA,0.4174,0.642,0.2246,0.4519,0.0345,NA,NA,NA,NA,0.5354,NA,NA,0.1007,0.4347,3.1881,0.4885,3.6766,
5/26/2022,7.5,D,7.5_D,39.1,365,365,1.1958,5.3119,4.1161,5.2385,4.0427,0.4175,0.7027,0.2852,0.4856,0.0681,0.3982,0.5937,0.1955,0.4225,0.0243,NA,NA,0.4145,0.6767,0.2622,0.4533,0.0388,NA,NA,NA,NA,0.7429,NA,NA,0.1312,0.6117,4.1739,0.6851,4.859,
5/26/2022,7.5,D,7.5_D,41.5,366,366,1.1983,6.3894,5.1911,6.2705,5.0722,0.4101,0.6784,0.2683,0.4803,0.0702,0.3987,0.577,0.1783,0.4212,0.0225,NA,NA,0.411,0.9135,0.5025,0.4942,0.0832,NA,NA,NA,NA,0.9491,NA,NA,0.1759,0.7732,5.2481,0.8921,6.1402,
5/26/2022,7.5,D,7.5_D,44.825,367,367,1.1816,6.355,5.1734,6.2364,5.0548,0.4077,0.7649,0.3572,0.5011,0.0934,0.3945,0.6168,0.2223,0.4261,0.0316,NA,NA,0.4098,0.5119,0.1021,0.4272,0.0174,NA,NA,NA,NA,0.6816,NA,NA,0.1424,0.5392,5.1972,0.6578,5.855,
5/26/2022,8,A,8_A,39.15,348,348,1.1902,5.1675,3.9773,5.1,3.9098,0.4088,0.6891,0.2803,0.4873,0.0785,0.4002,0.5899,0.1897,0.4244,0.0242,NA,NA,0.4054,0.556,0.1506,0.4275,0.0221,NA,NA,NA,NA,0.6206,NA,NA,0.1248,0.4958,4.0346,0.5633,4.5979,
5/26/2022,8,A,8_A,38.75,349,349,1.1661,5.2387,4.0726,5.1605,3.9944,0.4167,0.6841,0.2674,0.4777,0.061,0.4007,0.6398,0.2391,0.4319,0.0312,NA,NA,0.4184,0.5114,0.093,0.4326,0.0142,NA,NA,NA,NA,0.5995,NA,NA,0.1064,0.4931,4.1008,0.5713,4.6721,
5/26/2022,8,A,8_A,39,350,350,1.1796,5.1513,3.9717,5.0794,3.8998,0.416,0.6861,0.2701,0.4875,0.0715,0.398,0.6164,0.2184,0.4248,0.0268,NA,NA,0.4082,0.5076,0.0994,0.4259,0.0177,NA,NA,NA,NA,0.5879,NA,NA,0.116,0.4719,4.0158,0.5438,4.5596,
5/26/2022,8,A,8_A,35,351,351,1.1852,4.2229,3.0377,4.1563,2.9711,0.4135,0.5871,0.1736,0.4552,0.0417,0.3942,0.5376,0.1434,0.417,0.0228,NA,NA,0.414,0.4769,0.0629,0.4262,0.0122,NA,NA,NA,NA,0.3799,NA,NA,0.0767,0.3032,3.0478,0.3698,3.4176,
5/26/2022,8,B,8_B,40,372,372,1.1774,6.4152,5.2378,6.3329,5.1555,0.4081,0.6924,0.2843,0.4788,0.0707,0.3945,0.6022,0.2077,0.4162,0.0217,NA,NA,0.4051,0.4613,0.0562,0.4155,0.0104,NA,NA,NA,NA,0.5482,NA,NA,0.1028,0.4454,5.2583,0.5277,5.786,
5/26/2022,8,B,8_B,32.35,373,373,1.1897,5.9395,4.7498,5.8529,4.6632,0.4119,0.7074,0.2955,0.4868,0.0749,0.3923,0.628,0.2357,0.4209,0.0286,NA,NA,0.4095,0.5254,0.1159,0.4269,0.0174,NA,NA,NA,NA,0.6471,NA,NA,0.1209,0.5262,4.7841,0.6128,5.3969,
5/26/2022,8,B,8_B,40.25,374,374,1.1774,5.7613,4.5839,5.6636,4.4862,0.4104,0.7462,0.3358,0.5001,0.0897,0.3954,0.6359,0.2405,0.4245,0.0291,NA,NA,0.4167,0.7801,0.3634,0.4806,0.0639,NA,NA,NA,NA,0.9397,NA,NA,0.1827,0.757,4.6689,0.8547,5.5236,
5/26/2022,8,B,8_B,46.95,375,375,1.1847,4.244,3.0593,4.1775,2.9928,0.4142,0.6257,0.2115,0.4691,0.0549,0.3959,0.523,0.1271,0.4141,0.0182,NA,NA,0.4142,0.6204,0.2062,0.4437,0.0295,NA,NA,NA,NA,0.5448,NA,NA,0.1026,0.4422,3.0954,0.5087,3.6041,
5/26/2022,8,C,8_C,36.3,376,376,1.1816,4.7164,3.5348,4.6581,3.4765,0.415,0.6035,0.1885,0.4608,0.0458,0.3976,0.5096,0.112,0.4111,0.0135,NA,NA,0.4176,0.4373,0.0197,0.4217,0.0041,NA,NA,NA,NA,0.3202,NA,NA,0.0634,0.2568,3.5399,0.3151,3.855,
5/26/2022,8,C,8_C,43.65,377,377,1.1804,7.2913,6.1109,7.1803,5.9999,0.4087,0.79,0.3813,0.5107,0.102,0.4048,0.6293,0.2245,0.4316,0.0268,NA,NA,0.4182,0.5812,0.163,0.447,0.0288,NA,NA,NA,NA,0.7688,NA,NA,0.1576,0.6112,6.1575,0.7222,6.8797,
5/26/2022,8,C,8_C,40.8,378,378,1.1842,5.6357,4.4515,5.5318,4.3476,0.4114,0.7029,0.2915,0.4868,0.0754,0.397,0.6646,0.2676,0.4277,0.0307,NA,NA,0.4093,0.4393,0.03,0.4163,0.007,NA,NA,NA,NA,0.5891,NA,NA,0.1131,0.476,4.4607,0.5799,5.0406,
5/26/2022,8,C,8_C,39.8,379,379,1.1927,5.4628,4.2701,5.3842,4.1915,0.4143,0.6844,0.2701,0.4937,0.0794,0.3929,0.5511,0.1582,0.412,0.0191,NA,NA,0.4094,0.4688,0.0594,0.421,0.0116,NA,NA,NA,NA,0.4877,NA,NA,0.1101,0.3776,4.3016,0.4562,4.7578,
5/26/2022,8,D,8_D,41,352,352,1.1808,5.0972,3.9164,5.0238,3.843,0.4171,0.6979,0.2808,0.4803,0.0632,0.3933,0.5616,0.1683,0.4188,0.0255,NA,NA,0.4101,0.7675,0.3574,0.4674,0.0573,NA,NA,NA,NA,0.8065,NA,NA,0.146,0.6605,3.989,0.7339,4.7229,
