"","Date","treatment","animal_number","tank_ID","initial_filter_weight_mg","dry_filter_weight_mg","ash_filter_weight_mg","inclubation_time_hours","animal_length_mm","animal_dry_weight_g","TPM_mgL","PIM_mgL","POM_mgL","Perc_INORG","Perc_ORG","RR_mghr","ORR_mghr","IRR_mghr","ER_mghr","OER_mghr","IER_mghr","IER_correct","IRR_correct","OER_correct","ORR_correct","CR","FR","RR_correct","p","f","SE","IFR","CR_correct","FR_correct","RR_Percent","TIR","OFR","OIR","i","AR","AE","pCO2"
"34",20221027,7.5,4,"7.5D",23.971,55.77,50.389,1.5,"50.04",1.7971,31.799,26.418,5.381,83.0780842164848,16.9219157835152,21.1993333333333,3.58733333333333,17.612,7.50466666666667,1.592,5.91266666666667,3.74297602545175,11.149164577786,1.00780547398565,2.2709385492114,9.2471174004193,35.7062026554857,13.4201031269974,0.169219157835152,0.342251941508754,0.505571372103309,14.8921406032378,5.85382885347398,22.6035844795475,59.3715706424368,9.18348135255009,7.71144387630973,5.44050532709834,0.592422973188442,4.43269985311268,0.814758848049293,"800 μatm"
"35",20221027,7.5,5,"7.5E",24.424,32.591,31.028,1.5,"49.86",2.83,8.167,6.604,1.563,80.8620056324231,19.1379943675769,5.44466666666667,1.042,4.40266666666667,4.614,0.926666666666667,3.68733333333333,1.63801916861467,1.9557907411917,0.411651897373782,0.46288627021239,3.18003144654088,12.2791614255765,2.41867701140409,0.191379943675769,0.342251941508754,0.4408214520797,3.59380990980637,1.41266112806854,5.45475550251533,44.3407043686701,3.03607849111124,1.86094559270896,1.39805932249657,0.460481942937142,0.986407425122788,0.705554770995927,"800 μatm"
"36",20221027,7.5,7,"7.5G",24.572,31.087,29.769,1.5,"57.87",0.8803,6.515,5.197,1.318,79.7697620874904,20.2302379125096,4.34333333333333,0.878666666666668,3.46466666666667,7.11933333333333,1.28933333333333,5.83,6.43956612765344,3.82692111668553,1.42414189718488,0.970537239136334,3.6535639412998,14.1076282320056,4.79745835582186,0.202302379125096,0.342251941508754,0.40890801602678,10.266487244339,4.03556888535337,15.5826766559778,30.7871263823052,10.785218300156,5.31618941163885,4.34565217250252,0.402926677194812,2.92151027531764,0.672283505293807,"800 μatm"
"37",20221027,8,1,"8A",25.148,26.815,26.436,1.5,"55.98",2.0565,1.667,1.288,0.379000000000001,77.2645470905818,22.7354529094182,1.11133333333333,0.252666666666668,0.858666666666667,4.75866666666667,0.825333333333333,3.93333333333333,2.24140510006677,0.489310130319661,0.470315171844518,0.143981785241578,1.81194857574994,7.32268817746407,0.633291915561238,0.227354529094182,0.34635511666956,0.343579701433747,2.73071523038643,1.03253663866389,4.17282473572032,15.1765759568121,3.53953282015909,1.4421095053339,1.29812772009232,0.366751146563453,0.827812548247799,0.637697304691197,"500 μatm"
"38",20221027,8,2,"8B",25.81,42.125,39.497,1.5,"53.76",2.1796,16.315,13.687,2.628,83.8921238124425,16.1078761875575,10.8766666666667,1.752,9.12466666666667,5.27666666666667,0.927333333333332,4.34933333333334,2.36858399267261,4.96916142055641,0.50501231358179,0.954113846220665,5.09478195109654,20.5897121250315,5.92327526677708,0.161078761875575,0.34635511666956,0.534931767648024,7.33774541322902,2.77454452226961,11.2128592626656,52.8257345251738,5.28958399588849,3.87511384943655,2.92100000321588,0.55221733986762,2.41598768963409,0.827109786708047,"500 μatm"
"39",20221027,8,3,"8C",24.769,33.296,31.75,1.5,"47.16",1.1035,8.527,6.981,1.546,81.8693561627771,18.1306438372229,5.68466666666667,1.03066666666667,4.654,4.67533333333333,0.758666666666668,3.91666666666667,3.62705539626091,4.30986786745488,0.70256834739488,0.954455768956487,3.24073607259894,13.0968947147299,5.26432363641136,0.181306438372229,0.34635511666956,0.476530215243782,7.93692326371579,3.00110534297294,12.1284670594013,43.4046908865597,6.86414342298996,4.19154379568554,3.23708802672906,0.471593879563636,2.53451967933418,0.782962853776702,"500 μatm"
"40",20221027,8,4,"8D",25.481,31.075,29.259,1.5,"53.93",2.131,5.594,3.778,1.816,67.5366464068645,32.4633535931355,3.72933333333333,1.21066666666667,2.51866666666667,5.34733333333333,1.11533333333333,4.232,2.34558171943814,1.39596845243183,0.618172371868305,0.67101077544103,2.55255860852029,10.3157401899,2.06697922787286,0.324633535931355,0.34635511666956,0.0627147678575458,3.74155017186997,1.41475302692336,5.71748856613959,36.1518733961977,3.65050933826673,1.97593839426962,1.30492761882859,0.357464533825347,0.686755246960285,0.526278421156242,"500 μatm"
"41",20221027,8,5,"8E",24.793,36.914,34.817,1.5,"43.66",0.7993,12.121,10.024,2.097,82.6994472403267,17.3005527596733,8.08066666666667,1.398,6.68266666666667,4.62666666666667,0.879999999999998,3.74666666666667,4.46201886796484,7.95859023709601,1.04801866649708,1.66492056336695,3.94353415679354,15.9371360389883,9.62351080046297,0.173005527596733,0.34635511666956,0.500496688888852,12.4206091050609,4.69647432760052,18.9800182492763,50.7033801236199,9.35650744881329,6.55940914421539,4.89448858084844,0.523110637983751,3.84646991435136,0.7858777992459,"500 μatm"
"42",20221027,8,6,"8F",24.797,49.389,45.003,1.5,"48.11",1.0177,24.592,20.206,4.386,82.1649316851008,17.8350683148992,16.3946666666667,2.924,13.4706666666667,4.488,0.785333333333334,3.70266666666667,3.65233993760901,13.287573060736,0.77465906490879,2.88425692588281,6.49357196874212,26.2426888496765,16.1718299866188,0.178350683148992,0.34635511666956,0.485064101653947,16.939912998345,6.40531119171099,25.8859976294347,62.4732730726592,9.71416764281588,8.94608463108967,6.06182770520686,0.624019260125688,5.28716864029807,0.872207013695987,"500 μatm"
"43",20221027,8,7,"8G",24.689,37.199,35.033,1.5,"46.79",1.3842,12.51,10.344,2.166,82.6858513189449,17.3141486810551,8.34,1.444,6.896,1.266,0.307333333333332,0.958666666666668,0.743930780052393,5.35133518001526,0.238492412798436,1.12055220416793,2.97000252079657,12.0027701873792,6.47188738418318,0.173141486810551,0.34635511666956,0.500104146070008,6.09526596006765,2.30473883037597,9.31421785982609,69.4839597009815,2.8423304756429,3.21895189975843,2.09839969559051,0.738267317460991,1.85990728279207,0.886345574058367,"500 μatm"
