"","Date","treatment","animal_number","initial_filter_weight_mg","dry_filter_weight_mg","ash_filter_weight_mg","tank_ID.x","inclubation_time_hours","animal_length_mm","animal_dry_weight_g","TPM_mgL","PIM_mgL","POM_mgL","Perc_INORG","Perc_ORG","RR_mghr","ORR_mghr","IRR_mghr","tank_ID.y","ER_mghr","OER_mghr","IER_mghr","IER_correct","IRR_correct","OER_correct","ORR_correct","CR","FR","RR_correct","p","f","SE","IFR","CR_correct","FR_correct","RR_Percent","TIR","OFR","OIR","i","AR","AE","pCO2"
"33",20230224,7.5,5,25.875,29.246,28.114,"7.5E",1,"<add here>",0.4759,3.371,2.239,1.132,66.4194601008603,33.5805398991397,3.371,1.132,2.239,"7.5E",2.148,0.882999999999999,1.265,1.9692060684284,3.48541690688631,1.37455253630219,1.76216701143157,1.78260132270646,6.19309653819132,5.24758391831788,0.335805398991397,0.43527982312115,0.228529830343336,5.45462297531471,2.77494809664984,9.64069824930375,54.4315752097818,4.39311433098587,4.18607527398904,2.42390826255747,0.551751691382344,1.04935572625528,0.43291891135686,"800 μatm"
"34",20230224,7.5,6,26.164,32.124,30.162,"7.5F",1,"<add here>",0.3263,5.96,3.998,1.962,67.0805369127516,32.9194630872484,5.96,1.962,3.998,"7.5F",1.458,0.625999999999998,0.832000000000001,1.62183829315938,7.7934008366,1.2202773696127,3.82457539805134,2.45718161777175,8.53671697473289,11.6179762346513,0.329194630872484,0.43527982312115,0.243717228811546,9.41523912975939,4.78984524152588,16.6408347205355,69.8160665000433,5.02285848588413,7.22559559077608,3.40102019272475,0.677108503511043,2.18074282311204,0.641202550863107,"800 μatm"
"35",20230224,7.5,7,24.666,29.699,28.274,"7.5G",1,"<add here>",0.3752,5.033,3.608,1.425,71.6868666799126,28.3131333200874,5.033,1.425,3.608,"7.5G",2.507,0.963999999999999,1.543,2.76761247526504,6.4715138112484,1.72908517573266,2.55596097035171,2.620484992369,9.10406400348843,9.02747478160012,0.283131333200874,0.43527982312115,0.349541793206273,9.23912628651345,4.70025078167548,16.3295665014038,55.2830032617465,7.30209171980366,7.09044021489033,4.53447924453862,0.620983605593568,2.80539406880595,0.618680540259348,"800 μatm"
"36",20230224,8,2,25.081,30.657,28.404,"8B",1,"<add here>",0.6284,5.576,3.323,2.253,59.5946915351506,40.4053084648494,5.576,2.253,3.323,"8B",2.531,0.843,1.688,1.94315247839299,3.82529365266582,0.970425082514982,2.59355600344751,2.0792531120332,8.63669761410789,6.41884965611333,0.404053084648494,0.444979463236544,0.0919736346715279,5.76844613105881,2.39354611247254,9.94219216468279,64.5617138533565,3.52334250856946,4.17374603362398,1.58019003017647,0.448491745078186,0.609764947661489,0.385880771310393,"500 μatm"
"37",20230224,8,3,25.179,27.61,26.388,"8C",1,"<add here>",0.4329,2.431,1.209,1.222,49.7326203208557,50.2673796791443,2.431,1.222,1.209,"8C",2.296,0.780000000000001,1.516,1.95377146675164,1.55811985705986,1.00523861745797,1.57487383401749,1.13070539419087,4.69666753112034,3.13299369107734,0.502673796791443,0.444979463236544,-0.129656171400048,3.5118913238115,1.45721631693424,6.05291227646558,51.7601040289116,2.91991858538823,2.54102095265407,0.966147118636588,0.33088152644781,-0.0390914988213849,-0.0404612279717298,"500 μatm"
"38",20230224,8,4,25.857,29.046,27.587,"8D",1,"<add here>",0.5152,3.189,1.73,1.459,54.2489808717466,45.7510191282534,3.189,1.459,1.73,"8D",2.181,0.691000000000003,1.49,1.8216191556094,2.1150343216136,0.844791165453761,1.7837196966672,1.33609958506224,5.54982365145228,3.8987540182808,0.457510191282534,0.444979463236544,-0.0281602390250726,3.93665347722301,1.63346617312158,6.78501011660377,57.4612852638209,2.88625609832297,2.84835663938076,1.06463694271356,0.368864337205614,0.219845777259802,0.206498354922248,"500 μatm"
"39",20230224,8,5,25.046,29.558,27.736,"8E",1,"<add here>",0.3813,4.512,2.69,1.822,59.6187943262412,40.3812056737588,4.512,1.822,2.69,"8E",1.184,0.5,0.684000000000001,0.916077591252713,3.60270280770438,0.669647362026836,2.44019498722579,1.4,5.81525000000001,6.04289779493017,0.403812056737588,0.444979463236544,0.092515295424031,4.51878039895709,1.87501261367514,7.78833364405313,77.5890976312282,1.74543584912296,3.26955324509603,0.829358257870243,0.475158258200654,0.159710895843407,0.192571659265247,"500 μatm"
"40",20230224,8,6,23.719,26.853,25.378,"8F",1,"<add here>",0.5246,3.134,1.659,1.475,52.9355456285896,47.0644543714104,3.134,1.475,1.659,"8F",2.749,0.884,1.865,2.26762306325834,2.01715102517189,1.07484117314765,1.79342842804614,1.46224066390042,6.07378215767635,3.81057945321804,0.470644543714104,0.444979463236544,-0.0576769999471114,4.28477408843023,1.77791455951462,7.38501260158385,51.5988212721639,3.57443314836581,3.10023851315362,1.30681008510748,0.365599251927522,0.231968911959825,0.177507745466127,"500 μatm"
"41",20230224,8,7,25.873,28.675,27.457,"8G",1,"<add here>",0.3574,2.802,1.584,1.218,56.5310492505353,43.4689507494647,2.802,1.218,1.584,"8G",1.229,0.561,0.668000000000003,0.912369238981963,2.16346238704704,0.76622626207916,1.66357145670663,0.934439834024899,3.88142946058092,3.82703384375367,0.434689507494647,0.444979463236544,0.0231245632485005,3.075831626029,1.27627868299959,5.30134257950954,72.1898988106468,1.47430873575587,2.22551095348053,0.561939496773905,0.381154559520264,-0.204286765305255,-0.363538719876544,"500 μatm"
"42",20230328,7.5,1,25.931,29.494,28.745,"7.5A",1,"72.7",0.8607,3.563,2.814,0.748999999999999,78.9783889980354,21.0216110019646,3.563,0.748999999999999,2.814,"7.5A",2.717,0.613,2.104,2.30077452949717,3.07717658080087,0.670330221759393,0.819049487924609,1.63969771060236,7.06272460546789,3.89622606872548,0.210216110019646,0.336081942904612,0.37450935863189,5.37795111029804,1.79304882539388,7.72325897391324,50.4479531488678,3.82703290518776,2.3453078636152,1.52625837569059,0.398809838719092,0.855928153931193,0.560801609716907,"800 μatm"
"43",20230328,7.5,2,25.537,36.492,33.593,"7.5B",1,"43.2",0.8042,10.955,8.056,2.89899999999999,73.5371976266545,26.4628023733455,10.955,2.89899999999999,8.056,"7.5B",8.266,1.378,6.888,7.84325172095351,9.17323401045319,1.56910581757752,3.30104337094137,4.98244054234275,21.4610322293843,12.4742773813946,0.264628023733455,0.336081942904612,0.212608623223288,17.0164857314067,5.67342267106247,24.4373225851564,51.0460069343751,11.9630452037618,7.42083685374971,4.11979348280834,0.344376654324841,2.55068766523081,0.61912998209126,"800 μatm"
"44",20230328,7.5,3,24.354,62.752,57.168,"7.5C",1,"43.95",0.7121,38.398,32.814,5.584,85.4575759154122,14.5424240845877,38.398,5.584,32.814,"7.5C",3.211,0.657999999999998,2.553,3.12562151228196,40.1739695667921,0.805585176295152,6.83645535627986,11.79162036008,50.7904394309847,47.010424923072,0.145424240845877,0.336081942904612,0.567295286414265,43.2995910790741,14.4364051163839,62.1824089713042,75.6008422651593,15.1719840482322,18.8828178922301,12.0463625359503,0.793987292476349,11.2407773596551,0.933126271611781,"800 μatm"
"45",20230328,7.5,4,25.54,39.365,37.069,"7.5D",1,"43.1",0.7292,13.825,11.529,2.296,83.3924050632911,16.6075949367089,13.825,2.296,11.529,"7.5D",5.236,0.871000000000002,4.365,5.26899320734807,13.9166604095111,1.05138444068733,2.77150249806899,5.29917759502112,22.8253242942876,16.6881629075801,0.166075949367089,0.336081942904612,0.505846854098243,19.1856536168591,6.39663934769698,27.5524578836468,60.5686903798336,10.8642949760667,8.36680426678765,5.59530176871866,0.515017475229153,4.54391732803133,0.812095131925638,"800 μatm"
"46",20230328,7.5,5,24.79,51.586,47.315,"7.5E",1,"42.95",0.7046,26.796,22.525,4.271,84.0610538886401,15.9389461113599,26.796,4.271,22.525,"7.5E",4.795,0.695,4.1,5.05138004152071,27.7517891305497,0.856270519233389,5.2620595505695,8.87697266059124,38.2360802400533,33.0138486811192,0.159389461113599,0.336081942904612,0.52574226471061,32.8031691720704,10.9368201284965,47.1085299001438,70.0804052919903,14.0946812190246,14.3053607280734,9.0433011775039,0.64161090534616,8.18703065827051,0.9053143865911,"800 μatm"
"47",20230328,7.5,6,25.678,39.141,36.8902,"7.5F",1,"40.3",0.5203,13.463,11.2122,2.2508,83.2815865706009,16.7184134293991,13.463,2.2508,11.2122,"7.5F",7.449,1.113,6.336,9.3525036927488,16.5502117903785,1.64288772254252,3.32238246711474,5.85070015559013,25.2009158035119,19.8725942574932,0.167184134293991,0.336081942904612,0.502549488826771,25.9027154831273,8.63615764051809,37.1988096769249,53.4226617197929,17.3262154194317,11.2960941937977,7.97371172668293,0.46021081544099,6.33082400414041,0.793961986731371,"800 μatm"
